ean \ shop,URL,Marketplace_ID
10044292,https://www.aponeo.de/search/10044292-s.html,6
951304,https://www.aponeo.de/search/00951304-s.html,6
951310,https://www.aponeo.de/search/00951310-s.html,6
676387,https://www.aponeo.de/search/00676387-s.html,6
2464169,https://www.aponeo.de/search/02464169-s.html,6
2464175,https://www.aponeo.de/search/02464175-s.html,6
1674551,https://www.aponeo.de/search/01674551-s.html,6
1674634,https://www.aponeo.de/search/01674634-s.html,6
6979663,https://www.aponeo.de/search/06979663-s.html,6
4926697,https://www.aponeo.de/search/04926697-s.html,6
407635,https://www.aponeo.de/search/00407635-s.html,6
407641,https://www.aponeo.de/search/00407641-s.html,6
15300400,https://www.aponeo.de/search/15300400-s.html,6
15300417,https://www.aponeo.de/search/15300417-s.html,6
1219864,https://www.aponeo.de/search/01219864-s.html,6
1224090,https://www.aponeo.de/search/01224090-s.html,6
15300363,https://www.aponeo.de/search/15300363-s.html,6
15300392,https://www.aponeo.de/search/15300392-s.html,6
11870158,https://www.aponeo.de/search/11870158-s.html,6
11870141,https://www.aponeo.de/search/11870141-s.html,6
11870164,https://www.aponeo.de/search/11870164-s.html,6
11870170,https://www.aponeo.de/search/11870170-s.html,6
11870129,https://www.aponeo.de/search/11870129-s.html,6
11870075,https://www.aponeo.de/search/11870075-s.html,6
5901506,https://www.aponeo.de/search/05901506-s.html,6
4055630,https://www.aponeo.de/search/04055630-s.html,6
4055647,https://www.aponeo.de/search/04055647-s.html,6
4133318,https://www.aponeo.de/search/04133318-s.html,6
2858738,https://www.aponeo.de/search/02858738-s.html,6
17202050,https://www.aponeo.de/search/17202050-s.html,6
17259535,https://www.aponeo.de/search/17259535-s.html,6
17259541,https://www.aponeo.de/search/17259541-s.html,6
4143009,https://www.medpex.de/g-p04143009,7
4115272,https://www.medpex.de/g-p04115272,7
4115289,https://www.medpex.de/g-p04115289,7
4115243,https://www.medpex.de/g-p04115243,7
4115266,https://www.medpex.de/g-p04115266,7
6979686,https://www.medpex.de/g-p06979686,7
1088971,https://www.medpex.de/g-p01088971,7
1088942,https://www.medpex.de/g-p01088942,7
1088959,https://www.medpex.de/g-p01088959,7
1288865,https://www.medpex.de/g-p01288865,7
1292358,https://www.medpex.de/g-p01292358,7
3515288,https://www.medpex.de/g-p03515288,7
3515294,https://www.medpex.de/g-p03515294,7
3515259,https://www.medpex.de/g-p03515259,7
3515265,https://www.medpex.de/g-p03515265,7
433294,https://www.medpex.de/g-p00433294,7
14057937,https://www.medpex.de/g-p14057937,7
433302,https://www.medpex.de/g-p00433302,7
4871306,https://www.medpex.de/g-p04871306,7
4871312,https://www.medpex.de/g-p04871312,7
13982594,https://www.medpex.de/g-p13982594,7
16736401,https://www.medpex.de/g-p16736401,7
11564875,https://www.medpex.de/g-p11564875,7
8412268,https://www.medpex.de/g-p08412268,7
8412274,https://www.medpex.de/g-p08412274,7
10044240,https://www.medpex.de/g-p10044240,7
1230044,https://www.medpex.de/g-p01230044,7
10044286,https://www.medpex.de/g-p10044286,7
10044292,https://www.medpex.de/g-p10044292,7
951304,https://www.medpex.de/g-p00951304,7
951310,https://www.medpex.de/g-p00951310,7
676387,https://www.medpex.de/g-p00676387,7
2464169,https://www.medpex.de/g-p02464169,7
2464175,https://www.medpex.de/g-p02464175,7
1674551,https://www.medpex.de/g-p01674551,7
1674634,https://www.medpex.de/g-p01674634,7
6979663,https://www.medpex.de/g-p06979663,7
4926697,https://www.medpex.de/g-p04926697,7
407635,https://www.medpex.de/g-p00407635,7
407641,https://www.medpex.de/g-p00407641,7
15300400,https://www.medpex.de/g-p15300400,7
15300417,https://www.medpex.de/g-p15300417,7
1219864,https://www.medpex.de/g-p01219864,7
1224090,https://www.medpex.de/g-p01224090,7
15300363,https://www.medpex.de/g-p15300363,7
15300392,https://www.medpex.de/g-p15300392,7
11870158,https://www.medpex.de/g-p11870158,7
11870141,https://www.medpex.de/g-p11870141,7
11870164,https://www.medpex.de/g-p11870164,7
11870170,https://www.medpex.de/g-p11870170,7
11870129,https://www.medpex.de/g-p11870129,7
11870075,https://www.medpex.de/g-p11870075,7
5901506,https://www.medpex.de/g-p05901506,7
4055630,https://www.medpex.de/g-p04055630,7
4055647,https://www.medpex.de/g-p04055647,7
4133318,https://www.medpex.de/g-p04133318,7
2858738,https://www.medpex.de/g-p02858738,7
17202050,https://www.medpex.de/g-p17202050,7
17202067,https://www.medpex.de/g-p17202067,7
17259535,https://www.medpex.de/g-p17259535,7
17259541,https://www.medpex.de/g-p17259541,7
4143009,https://shop.apotal.de/search/04143009,14
4115272,https://shop.apotal.de/search/04115272,14
4115289,https://shop.apotal.de/search/04115289,14
4115243,https://shop.apotal.de/search/04115243,14
4115266,https://shop.apotal.de/search/04115266,14
6979686,https://shop.apotal.de/search/06979686,14
1088971,https://shop.apotal.de/search/01088971,14
1088942,https://shop.apotal.de/search/01088942,14
1088959,https://shop.apotal.de/search/01088959,14
1288865,https://shop.apotal.de/search/01288865,14
1292358,https://shop.apotal.de/search/01292358,14
3515288,https://shop.apotal.de/search/03515288,14
3515294,https://shop.apotal.de/search/03515294,14
3515259,https://shop.apotal.de/search/03515259,14
3515265,https://shop.apotal.de/search/03515265,14
433294,https://shop.apotal.de/search/00433294,14
14057937,https://shop.apotal.de/search/14057937,14
433302,https://shop.apotal.de/search/00433302,14
4871306,https://shop.apotal.de/search/04871306,14
4871312,https://shop.apotal.de/search/04871312,14
13982594,https://shop.apotal.de/search/13982594,14
16736401,https://shop.apotal.de/search/16736401,14
11564875,https://shop.apotal.de/search/11564875,14
8412268,https://shop.apotal.de/search/08412268,14
8412274,https://shop.apotal.de/search/08412274,14
10044240,https://shop.apotal.de/search/10044240,14
1230044,https://shop.apotal.de/search/01230044,14
10044286,https://shop.apotal.de/search/10044286,14
10044292,https://shop.apotal.de/search/10044292,14
951304,https://shop.apotal.de/search/00951304,14
951310,https://shop.apotal.de/search/00951310,14
676387,https://shop.apotal.de/search/00676387,14
2464169,https://shop.apotal.de/search/02464169,14
2464175,https://shop.apotal.de/search/02464175,14
1674551,https://shop.apotal.de/search/01674551,14
1674634,https://shop.apotal.de/search/01674634,14
6979663,https://shop.apotal.de/search/06979663,14
4926697,https://shop.apotal.de/search/04926697,14
407635,https://shop.apotal.de/search/00407635,14
407641,https://shop.apotal.de/search/00407641,14
15300400,https://shop.apotal.de/search/15300400,14
15300417,https://shop.apotal.de/search/15300417,14
1219864,https://shop.apotal.de/search/01219864,14
1224090,https://shop.apotal.de/search/01224090,14
15300363,https://shop.apotal.de/search/15300363,14
15300392,https://shop.apotal.de/search/15300392,14
11870158,https://shop.apotal.de/search/11870158,14
11870141,https://shop.apotal.de/search/11870141,14
11870164,https://shop.apotal.de/search/11870164,14
11870170,https://shop.apotal.de/search/11870170,14
11870129,https://shop.apotal.de/search/11870129,14
11870075,https://shop.apotal.de/search/11870075,14
5901506,https://shop.apotal.de/search/05901506,14
4055630,https://shop.apotal.de/search/04055630,14
4055647,https://shop.apotal.de/search/04055647,14
4133318,https://shop.apotal.de/search/04133318,14
2858738,https://shop.apotal.de/search/02858738,14
17202050,https://shop.apotal.de/search/17202050,14
17202067,https://shop.apotal.de/search/17202067,14
17259535,https://shop.apotal.de/search/17259535,14
17259541,https://shop.apotal.de/search/17259541,14
4143009,https://www.mycare.de/online-kaufen/04143009,16
4115272,https://www.mycare.de/online-kaufen/04115272,16
4115289,https://www.mycare.de/online-kaufen/04115289,16
4115243,https://www.mycare.de/online-kaufen/04115243,16
4115266,https://www.mycare.de/online-kaufen/04115266,16
6979686,https://www.mycare.de/online-kaufen/06979686,16
1088971,https://www.mycare.de/online-kaufen/01088971,16
1088942,https://www.mycare.de/online-kaufen/01088942,16
1088959,https://www.mycare.de/online-kaufen/01088959,16
1288865,https://www.mycare.de/online-kaufen/01288865,16
1292358,https://www.mycare.de/online-kaufen/01292358,16
3515288,https://www.mycare.de/online-kaufen/03515288,16
3515294,https://www.mycare.de/online-kaufen/03515294,16
3515259,https://www.mycare.de/online-kaufen/03515259,16
3515265,https://www.mycare.de/online-kaufen/03515265,16
433294,https://www.mycare.de/online-kaufen/00433294,16
14057937,https://www.mycare.de/online-kaufen/14057937,16
433302,https://www.mycare.de/online-kaufen/00433302,16
4871306,https://www.mycare.de/online-kaufen/04871306,16
4871312,https://www.mycare.de/online-kaufen/04871312,16
13982594,https://www.mycare.de/online-kaufen/13982594,16
16736401,https://www.mycare.de/online-kaufen/16736401,16
11564875,https://www.mycare.de/online-kaufen/11564875,16
8412268,https://www.mycare.de/online-kaufen/08412268,16
8412274,https://www.mycare.de/online-kaufen/08412274,16
10044240,https://www.mycare.de/online-kaufen/10044240,16
1230044,https://www.mycare.de/online-kaufen/01230044,16
10044286,https://www.mycare.de/online-kaufen/10044286,16
10044292,https://www.mycare.de/online-kaufen/10044292,16
951304,https://www.mycare.de/online-kaufen/00951304,16
951310,https://www.mycare.de/online-kaufen/00951310,16
676387,https://www.mycare.de/online-kaufen/00676387,16
2464169,https://www.mycare.de/online-kaufen/02464169,16
2464175,https://www.mycare.de/online-kaufen/02464175,16
1674551,https://www.mycare.de/online-kaufen/01674551,16
1674634,https://www.mycare.de/online-kaufen/01674634,16
6979663,https://www.mycare.de/online-kaufen/06979663,16
4926697,https://www.mycare.de/online-kaufen/04926697,16
407635,https://www.mycare.de/online-kaufen/00407635,16
407641,https://www.mycare.de/online-kaufen/00407641,16
1219864,https://www.mycare.de/online-kaufen/01219864,16
1224090,https://www.mycare.de/online-kaufen/01224090,16
15300363,https://www.mycare.de/online-kaufen/15300363,16
15300392,https://www.mycare.de/online-kaufen/15300392,16
11870158,https://www.mycare.de/online-kaufen/11870158,16
11870170,https://www.mycare.de/online-kaufen/11870170,16
11870129,https://www.mycare.de/online-kaufen/11870129,16
5901506,https://www.mycare.de/online-kaufen/05901506,16
4055630,https://www.mycare.de/online-kaufen/04055630,16
4055647,https://www.mycare.de/online-kaufen/04055647,16
4133318,https://www.mycare.de/online-kaufen/04133318,16
2858738,https://www.mycare.de/online-kaufen/02858738,16
17202050,https://www.mycare.de/online-kaufen/17202050,16
17202067,https://www.mycare.de/online-kaufen/17202067,16
17259535,https://www.mycare.de/online-kaufen/17259535,16
17259541,https://www.mycare.de/online-kaufen/17259541,16
4143009,https://volksversand.de/arzneimittel/neurexan-50-tabletten-pzn-04143009-2102218,17
4115272,https://volksversand.de/arzneimittel/neurexan-100-tabletten-pzn-04115272-2017184,17
4115289,https://volksversand.de/arzneimittel/neurexan-250-tabletten-pzn-04115289-2112324,17
4115243,https://volksversand.de/arzneimittel/neurexan-30-ml-tropfen-pzn-04115243-2314409,17
4115266,https://volksversand.de/arzneimittel/neurexan-100-ml-tropfen-pzn-04115266-2087252,17
6979686,https://volksversand.de/arzneimittel/vertigoheel-100-tabletten-pzn-06979686-2013738,17
1088971,https://volksversand.de/arzneimittel/vertigoheel-250-tabletten-pzn-01088971-2080489,17
1088942,https://volksversand.de/arzneimittel/vertigoheel-30-ml-tropfen-pzn-01088942-2016814,17
1088959,https://volksversand.de/arzneimittel/vertigoheel-100-ml-tropfen-pzn-01088959-2094654,17
1288865,https://volksversand.de/arzneimittel/traumeel-s-creme-50-g-pzn-01288865-2081032,17
1292358,https://volksversand.de/arzneimittel/traumeel-s-creme-100-g-pzn-01292358-2066462,17
3515288,https://volksversand.de/arzneimittel/traumeel-s-50-tabletten-pzn-03515288-2013225,17
3515294,https://volksversand.de/arzneimittel/traumeel-s-250-tabletten-pzn-03515294-2075331,17
3515259,https://volksversand.de/arzneimittel/traumeel-s-tropfen-30ml-pzn-03515259-2094159,17
3515265,https://volksversand.de/arzneimittel/traumeel-s-tropfen-100ml-pzn-03515265-2066926,17
433294,https://volksversand.de/arzneimittel/gripp-heel-50-tabletten-pzn-00433294-2105203,17
14057937,https://volksversand.de/arzneimittel/gripp-heel-tabletten-100-stueck-pzn-14057937-2993814,17
433302,https://volksversand.de/arzneimittel/gripp-heel-250-tabletten-pzn-00433302-2083525,17
4871306,https://volksversand.de/arzneimittel/engystol-50-tabletten-pzn-04871306-2093292,17
4871312,https://volksversand.de/arzneimittel/engystol-250-tabletten-pzn-04871312-2099240,17
13982594,https://volksversand.de/artikel/dermaveel-creme-30-ml-pzn-13982594-3047750,17
16736401,https://volksversand.de/artikel/dermaveel-creme-50-ml-pzn-16736401-3047776,17
11564875,https://volksversand.de/beauty-und-pflege/coolakut-stich-sun-pflege-gel-30-ml-pzn-11564875-2850535,17
8412268,https://volksversand.de/arzneimittel/angin-heel-sd-50-tabletten-pzn-08412268-2325157,17
8412274,https://volksversand.de/arzneimittel/angin-heel-sd-tabletten-250-stueck-pzn-08412274-2325165,17
10044240,https://volksversand.de/arzneimittel/bronchobini-2-g-globuli-pzn-10044240-2628089,17
1230044,https://volksversand.de/arzneimittel/euphorbium-comp.-nasentropfen-sn-20-ml-nasendosierspray-pzn-01230044-2015964,17
10044286,https://volksversand.de/arzneimittel/flatulini-2-g-globuli-pzn-10044286-2628113,17
10044292,https://volksversand.de/arzneimittel/lunafini-2-g-globuli-pzn-10044292-2628097,17
951304,https://volksversand.de/arzneimittel/spascupreel-50-tabletten-pzn-00951304-2102937,17
951310,https://volksversand.de/arzneimittel/spascupreel-250-tabletten-pzn-00951310-2298396,17
676387,https://volksversand.de/arzneimittel/viburcol-n-12-zaepfchen-pzn-00676387-2017234,17
2464169,https://volksversand.de/arzneimittel/zeel-comp-n-100-tabletten-pzn-02464169-2016798,17
2464175,https://volksversand.de/arzneimittel/zeel-comp-n-250-tabletten-pzn-02464175-2013720,17
1674551,https://volksversand.de/arzneimittel/lymphomyosot-n-30-ml-tropfen-pzn-01674551-2013894,17
1674634,https://volksversand.de/arzneimittel/lymphomyosot-n-100-ml-tropfen-pzn-01674634-2108611,17
6979663,https://volksversand.de/arzneimittel/lymphomyosot-100-tabletten-pzn-06979663-2017143,17
4926697,https://volksversand.de/arzneimittel/lymphomyosot-250-tabletten-pzn-04926697-2013886,17
407635,https://volksversand.de/arzneimittel/gastricumeel-50-tabletten-pzn-00407635-2115822,17
407641,https://volksversand.de/arzneimittel/gastricumeel-250-tabletten-pzn-00407641-2291672,17
15300400,https://volksversand.de/tiermedizin/coenzyme-compositum-ad-us.vet.-10-ampullen-pzn-15300400-3161098,17
15300417,https://volksversand.de/tiermedizin/coenzyme-compositum-ad-us.vet.-100-ampullen-pzn-15300417-3078755,17
1219864,https://volksversand.de/tiermedizin/solidago-compositum-10-ampullen-vet.-pzn-01219864-2811701,17
1224090,https://volksversand.de/tiermedizin/solidago-compositum-100-ampullen-vet.-pzn-01224090-2813251,17
15300363,https://volksversand.de/tiermedizin/ubichinon-compositum-ad-us.vet.-10-ampullen-pzn-15300363-3161122,17
15300392,https://volksversand.de/tiermedizin/ubichinon-compositum-ad-us.vet.-100-ampullen-pzn-15300392-3161130,17
11870158,https://volksversand.de/tiergesundheit-und-tierbedarf/ichtho-vet-sommer-und-fessel-gel-250-ml-pzn-11870158-2893790,17
11870141,https://volksversand.de/tiergesundheit-und-tierbedarf/ichtho-vet-shampoo-f.pferde-pzn-11870141-2893782,17
11870164,https://volksversand.de/tiergesundheit-und-tierbedarf/ichtho-vet-derma-creme-2-x-50-g-pzn-11870164-2893808,17
11870170,https://volksversand.de/tiergesundheit-und-tierbedarf/ichtho-vet-derma-gel-pzn-11870170-2893816,17
11870129,https://volksversand.de/tiergesundheit-und-tierbedarf/ichtho-vet-derma-creme-50-g-pzn-11870129-2893774,17
11870075,https://volksversand.de/tiergesundheit-und-tierbedarf/ichtho-vet-derma-shampoo-f.kleintiere-pzn-11870075-2893766,17
5901506,https://volksversand.de/tiermedizin/traumeel-t-vet.-100-tabletten-pzn-05901506-2704914,17
4055630,https://volksversand.de/tiermedizin/traumeel-t-vet.-250-tabletten-pzn-04055630-2280659,17
4055647,https://volksversand.de/tiermedizin/traumeel-t-vet.-500-tabletten-pzn-04055647-2105468,17
4133318,https://volksversand.de/tiermedizin/zeel-ad-us.-vet.-100-tabletten-pzn-04133318-2586832,17
2858738,https://volksversand.de/tiermedizin/zeel-ad-us.-vet.-500-tabletten-pzn-02858738-2105476,17
17202050,https://volksversand.de/tiermedizin/engystol-t-ad-us.-vet.-100-tabletten-pzn-17202050-3146578,17
17202067,https://volksversand.de/tiermedizin/engystol-t-ad-us.-vet.-500-tabletten-pzn-17202067-3146586,17
17259535,https://volksversand.de/tiermedizin/nurexan-ad-us.-vet.-100-tabletten-pzn-17259535-3143385,17
17259541,https://volksversand.de/tiermedizin/nurexan-ad-us.-vet.-500-tabletten-pzn-17259541-3143393,17
4143009,https://www.bodfeld-apotheke.de/product/04143009,19
4115272,https://www.bodfeld-apotheke.de/product/04115272,19
4115289,https://www.bodfeld-apotheke.de/product/04115289,19
4115243,https://www.bodfeld-apotheke.de/product/04115243,19
4115266,https://www.bodfeld-apotheke.de/product/04115266,19
6979686,https://www.bodfeld-apotheke.de/product/06979686,19
1088971,https://www.bodfeld-apotheke.de/product/01088971,19
1088942,https://www.bodfeld-apotheke.de/product/01088942,19
1088959,https://www.bodfeld-apotheke.de/product/01088959,19
1288865,https://www.bodfeld-apotheke.de/product/01288865,19
1292358,https://www.bodfeld-apotheke.de/product/01292358,19
3515288,https://www.bodfeld-apotheke.de/product/03515288,19
3515294,https://www.bodfeld-apotheke.de/product/03515294,19
3515259,https://www.bodfeld-apotheke.de/product/03515259,19
3515265,https://www.bodfeld-apotheke.de/product/03515265,19
433294,https://www.bodfeld-apotheke.de/product/00433294,19
14057937,https://www.bodfeld-apotheke.de/product/14057937,19
433302,https://www.bodfeld-apotheke.de/product/00433302,19
4871306,https://www.bodfeld-apotheke.de/product/04871306,19
4871312,https://www.bodfeld-apotheke.de/product/04871312,19
13982594,https://www.bodfeld-apotheke.de/product/13982594,19
16736401,https://www.bodfeld-apotheke.de/product/16736401,19
11564875,https://www.bodfeld-apotheke.de/product/11564875,19
8412268,https://www.bodfeld-apotheke.de/product/08412268,19
8412274,https://www.bodfeld-apotheke.de/product/08412274,19
10044240,https://www.bodfeld-apotheke.de/product/10044240,19
1230044,https://www.bodfeld-apotheke.de/product/01230044,19
10044286,https://www.bodfeld-apotheke.de/product/10044286,19
10044292,https://www.bodfeld-apotheke.de/product/10044292,19
951304,https://www.bodfeld-apotheke.de/product/00951304,19
951310,https://www.bodfeld-apotheke.de/product/00951310,19
676387,https://www.bodfeld-apotheke.de/product/00676387,19
2464169,https://www.bodfeld-apotheke.de/product/02464169,19
2464175,https://www.bodfeld-apotheke.de/product/02464175,19
1674551,https://www.bodfeld-apotheke.de/product/01674551,19
1674634,https://www.bodfeld-apotheke.de/product/01674634,19
6979663,https://www.bodfeld-apotheke.de/product/06979663,19
4926697,https://www.bodfeld-apotheke.de/product/04926697,19
407635,https://www.bodfeld-apotheke.de/product/00407635,19
407641,https://www.bodfeld-apotheke.de/product/00407641,19
15300400,https://www.bodfeld-apotheke.de/product/15300400,19
1219864,https://www.bodfeld-apotheke.de/product/01219864,19
15300363,https://www.bodfeld-apotheke.de/product/15300363,19
15300392,https://www.bodfeld-apotheke.de/product/15300392,19
11870158,https://www.bodfeld-apotheke.de/product/11870158,19
11870129,https://www.bodfeld-apotheke.de/product/11870129,19
5901506,https://www.bodfeld-apotheke.de/product/05901506,19
4055630,https://www.bodfeld-apotheke.de/product/04055630,19
4055647,https://www.bodfeld-apotheke.de/product/04055647,19
4133318,https://www.bodfeld-apotheke.de/product/04133318,19
2858738,https://www.bodfeld-apotheke.de/product/02858738,19
17202050,https://www.bodfeld-apotheke.de/product/17202050,19
17259535,https://www.bodfeld-apotheke.de/product/17259535,19
17259541,https://www.bodfeld-apotheke.de/product/17259541,19
4143009,https://www.aliva.de/04143009,20
4115272,https://www.aliva.de/04115272,20
4115289,https://www.aliva.de/04115289,20
4115243,https://www.aliva.de/04115243,20
4115266,https://www.aliva.de/04115266,20
6979686,https://www.aliva.de/06979686,20
1088971,https://www.aliva.de/01088971,20
1088942,https://www.aliva.de/01088942,20
1088959,https://www.aliva.de/01088959,20
1288865,https://www.aliva.de/01288865,20
1292358,https://www.aliva.de/01292358,20
3515288,https://www.aliva.de/03515288,20
3515294,https://www.aliva.de/03515294,20
3515259,https://www.aliva.de/03515259,20
3515265,https://www.aliva.de/03515265,20
433294,https://www.aliva.de/00433294,20
14057937,https://www.aliva.de/14057937,20
433302,https://www.aliva.de/00433302,20
4871306,https://www.aliva.de/04871306,20
4871312,https://www.aliva.de/04871312,20
13982594,https://www.aliva.de/13982594,20
16736401,https://www.aliva.de/16736401,20
11564875,https://www.aliva.de/11564875,20
8412268,https://www.aliva.de/08412268,20
8412274,https://www.aliva.de/08412274,20
10044240,https://www.aliva.de/10044240,20
